scan_id,frame_index,sequence_id,scan_chunk,environment_type,object_count_total,object_count_human,object_count_forklift,object_count_pallet,object_count_vehicle_platform,nearest_object_distance_m,nearest_human_distance_m,average_obstacle_distance_m,obstacle_density,left_clearance_m,right_clearance_m,front_clearance_m,free_space_ratio,clutter_score,occlusion_proxy,bbox_volume_mean,bbox_volume_max,object_speed_proxy,path_blockage_score,congestion_score,future_window_observed_frames,future_min_nearest_object_distance_m,future_min_front_clearance_m,future_max_path_blockage_score,future_max_congestion_score,future_max_object_count_forklift,unsafe_clearance_label,congestion_risk_label,obstacle_proximity_risk,future_outcome_severity_score,risk_level,risk_label,split
001083,1083,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9569,25.0,5.5753,0.1042,0.1082,0.1607,2.5793,0.6146,0.4071,0.0,2.7627,4.0862,0.0054,0.228,0.3567,10,4.9583,2.5854,0.2276,0.3584,0.0,1,0,0.2083,0.3495,0,0,train
001084,1084,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9583,25.0,5.5771,0.1042,0.1135,0.0314,2.5854,0.6042,0.4065,0.0,2.7627,4.0862,0.0023,0.2276,0.3584,10,4.9585,2.5802,0.228,0.3568,0.0,1,0,0.2083,0.3508,0,0,train
001085,1085,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9591,25.0,5.5781,0.1042,0.0988,0.1293,2.667,0.6146,0.4078,0.0,2.7627,4.0862,0.0013,0.2222,0.3531,10,4.9585,2.5802,0.228,0.3568,0.0,1,0,0.2083,0.3508,0,0,train
001086,1086,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9591,25.0,5.5782,0.1042,0.1031,0.4491,2.6651,0.625,0.4047,0.0,2.7627,4.0862,0.0002,0.2223,0.3504,10,4.958,2.58,0.228,0.3568,0.0,1,0,0.2085,0.351,0,0,train
001087,1087,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9596,25.0,5.5788,0.1042,0.1066,0.4445,2.623,0.6354,0.4052,0.0,2.7627,4.0862,0.0008,0.2251,0.3503,10,4.9577,2.58,0.228,0.3568,0.0,1,0,0.2086,0.351,0,0,train
001088,1088,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9598,25.0,5.5787,0.1042,0.1092,0.0356,2.6331,0.6146,0.4052,0.0,2.7627,4.0862,0.0013,0.2245,0.354,10,4.9574,2.58,0.228,0.3568,0.0,1,0,0.2087,0.3511,0,0,train
001089,1089,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9599,25.0,5.579,0.1042,0.113,0.0319,2.6382,0.6146,0.4073,0.0,2.7627,4.0862,0.0004,0.2241,0.3542,10,4.9559,2.58,0.228,0.3568,0.0,1,0,0.2093,0.3512,0,0,train
001090,1090,warehouse_main,warehouse_main_chunk_0021,warehouse_aisle,2,0,0,1,1,4.9601,25.0,5.5792,0.1042,0.1157,0.2246,2.6645,0.6146,0.4076,0.0,2.7627,4.0862,0.0003,0.2224,0.3531,9,4.9559,2.58,0.228,0.3568,0.0,1,0,0.2093,0.3512,0,0,train
001100,1100,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9566,25.0,5.5756,0.1042,0.1057,0.1005,2.6193,0.625,0.4047,0.0,2.7627,4.0862,0.0,0.2254,0.3524,10,4.9543,2.5754,0.2283,0.3562,0.0,1,0,0.2099,0.3534,0,0,test
001101,1101,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9557,25.0,5.5747,0.1042,0.1131,0.0298,2.5803,0.6146,0.4039,0.0,2.7627,4.0862,0.0025,0.228,0.3561,10,4.9543,2.5754,0.2283,0.3562,0.0,1,0,0.2099,0.3534,0,0,test
001102,1102,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9549,25.0,5.5746,0.1042,0.0994,0.1068,2.6642,0.6146,0.4052,0.0,2.7627,4.0862,0.0022,0.2224,0.3527,10,4.9543,2.5754,0.2283,0.3562,0.0,1,0,0.2099,0.3534,0,0,test
001103,1103,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9543,25.0,5.5738,0.1042,0.1051,0.4449,2.5853,0.6354,0.4054,0.0,2.7627,4.0862,0.0014,0.2276,0.352,10,4.9556,2.5754,0.2283,0.3562,0.0,1,0,0.2094,0.3532,0,0,test
001104,1104,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9557,25.0,5.5749,0.1042,0.1076,0.1707,2.5754,0.6146,0.4019,0.0,2.7627,4.0862,0.0016,0.2283,0.3559,10,4.9556,2.5798,0.228,0.3585,0.0,1,0,0.2094,0.3531,0,0,test
001105,1105,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9568,25.0,5.5759,0.1042,0.1094,0.5237,2.5798,0.625,0.4058,0.0,2.7627,4.0862,0.0014,0.228,0.3544,10,4.9556,2.5798,0.228,0.3585,0.0,1,0,0.2094,0.3531,0,0,test
001106,1106,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9563,25.0,5.5752,0.1042,0.1094,0.1591,2.5862,0.6146,0.4058,0.0,2.7627,4.0862,0.001,0.2276,0.3562,10,4.9556,2.5798,0.228,0.3585,0.0,1,0,0.2094,0.3531,0,0,test
001107,1107,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9556,25.0,5.5748,0.1042,0.1079,0.0366,2.5924,0.6146,0.4022,0.0,2.7627,4.0862,0.0015,0.2272,0.3552,10,4.9558,2.5798,0.228,0.3585,0.0,1,0,0.2093,0.3531,0,0,test
001108,1108,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9561,25.0,5.5752,0.1042,0.1063,0.1419,2.5833,0.625,0.4035,0.0,2.7627,4.0862,0.0006,0.2278,0.3538,10,4.9558,2.5798,0.228,0.3585,0.0,1,0,0.2093,0.3531,0,0,test
001109,1109,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9568,25.0,5.576,0.1042,0.1036,0.4053,2.6147,0.6354,0.4054,0.0,2.7627,4.0862,0.001,0.2257,0.3507,10,4.9558,2.5798,0.228,0.3585,0.0,1,0,0.2093,0.3531,0,0,test
001110,1110,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9562,25.0,5.5756,0.1042,0.1027,0.4509,2.6701,0.625,0.4021,0.0,2.7627,4.0862,0.0007,0.222,0.3497,10,4.9558,2.5798,0.228,0.3585,0.0,1,0,0.2093,0.3531,0,0,test
001111,1111,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9559,25.0,5.5754,0.1042,0.1027,0.4515,2.6669,0.625,0.4047,0.0,2.7627,4.0862,0.0009,0.2222,0.3504,10,4.9558,2.5798,0.228,0.3585,0.0,1,0,0.2093,0.3531,0,0,test
001112,1112,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9558,25.0,5.5755,0.1042,0.1036,0.2361,2.5885,0.625,0.4052,0.0,2.7627,4.0862,0.0003,0.2274,0.3539,10,4.9565,2.5798,0.228,0.3585,0.0,1,0,0.209,0.353,0,0,test
001113,1113,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9565,25.0,5.5761,0.1042,0.1076,0.5284,2.5811,0.6354,0.4008,0.0,2.7627,4.0862,0.0036,0.2279,0.3512,10,4.9584,2.5798,0.228,0.3585,0.0,1,0,0.2083,0.3528,0,0,test
001114,1114,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9584,25.0,5.5777,0.1042,0.116,0.0308,2.5798,0.6042,0.4056,0.0,2.7627,4.0862,0.014,0.228,0.3585,10,4.9615,2.6192,0.2254,0.3529,0.0,1,0,0.2071,0.3249,0,0,test
001115,1115,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9615,25.0,5.5799,0.1042,0.1315,0.1146,2.6736,0.6146,0.4082,0.0,2.7627,4.0862,0.0264,0.2218,0.3529,10,4.9622,2.6192,0.2254,0.3525,0.0,1,0,0.2068,0.3245,0,0,test
001116,1116,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9622,25.0,5.5805,0.1042,0.1353,0.4153,2.6757,0.6354,0.4086,0.0,2.7627,4.0862,0.0419,0.2216,0.3487,10,4.9651,2.6192,0.2254,0.3525,0.0,1,0,0.2057,0.3241,0,0,test
001117,1117,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9651,25.0,5.5825,0.1042,0.046,0.3585,2.6192,0.625,0.4037,0.0,2.7627,4.0862,0.1056,0.2254,0.3522,10,4.9699,2.6656,0.2223,0.3525,0.0,1,0,0.2039,0.2978,0,0,test
001118,1118,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.97,25.0,5.5864,0.1042,0.2289,0.1072,2.718,0.625,0.41,0.0,2.7627,4.0862,0.0694,0.2188,0.3492,10,4.9699,2.6656,0.2223,0.3525,0.0,1,0,0.2039,0.2978,0,0,test
001119,1119,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9699,25.0,5.5856,0.1042,0.2437,0.3813,2.7308,0.6354,0.4024,0.0,2.7627,4.0862,0.0659,0.2179,0.3451,10,4.972,2.6656,0.2223,0.3525,0.0,1,0,0.2031,0.2975,0,0,test
001120,1120,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.972,25.0,5.5877,0.1042,0.0885,0.3384,2.6656,0.6146,0.4045,0.0,2.7627,4.0862,0.0692,0.2223,0.3525,10,4.9716,2.6907,0.2206,0.3497,0.0,1,0,0.2032,0.2808,0,0,test
001121,1121,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9761,25.0,5.5904,0.1042,0.0555,0.2991,2.7313,0.625,0.4054,0.0,2.7627,4.0862,0.0762,0.2179,0.3477,10,4.9683,2.6907,0.2206,0.3497,0.0,1,0,0.2045,0.2812,0,0,test
001122,1122,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9787,25.0,5.592,0.1042,0.0063,0.2648,2.6907,0.625,0.4065,0.0,2.7627,4.0862,0.0746,0.2206,0.3497,10,4.9646,2.6999,0.22,0.3468,0.0,1,0,0.2059,0.2736,0,0,test
001123,1123,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.979,25.0,5.5915,0.1042,0.1732,0.3121,2.6999,0.6354,0.4045,0.0,2.7627,4.0862,0.0732,0.22,0.3468,10,4.9593,2.7132,0.2191,0.3502,0.0,0,0,0.208,0.271,0,0,test
001124,1124,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9818,25.0,5.5931,0.1042,0.1593,0.2088,2.7132,0.6562,0.4048,0.0,2.7627,4.0862,0.0789,0.2191,0.3421,10,4.9506,2.7261,0.2183,0.3502,0.0,0,0,0.2113,0.2655,0,0,test
001125,1125,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9822,25.0,5.5926,0.1042,0.1125,0.2102,2.7359,0.6667,0.4039,0.0,2.7627,4.0862,0.0706,0.2176,0.3389,10,4.9461,2.7113,0.2192,0.3502,0.0,0,0,0.213,0.2735,0,0,test
001126,1126,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.982,25.0,5.592,0.1042,0.2217,0.1404,2.7515,0.6458,0.406,0.0,2.7627,4.0862,0.0627,0.2166,0.3428,10,4.9429,2.7113,0.2192,0.3516,0.0,0,0,0.2143,0.2752,0,0,test
001127,1127,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9828,25.0,5.5917,0.1042,0.2454,0.1625,2.763,0.6562,0.4097,0.0,2.7627,4.0862,0.0543,0.2158,0.341,10,4.9397,2.7088,0.2194,0.3544,0.0,0,0,0.2155,0.2796,0,0,test
001128,1128,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9809,25.0,5.5889,0.1042,0.1916,0.0983,2.759,0.6667,0.4058,0.0,2.7627,4.0862,0.0372,0.2161,0.3383,10,4.9362,2.6774,0.2215,0.3578,0.0,1,0,0.2168,0.3004,0,0,test
001129,1129,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9753,25.0,5.5818,0.1042,0.3235,0.0872,2.7846,0.6562,0.406,0.0,2.7627,4.0862,0.0259,0.2144,0.3393,10,4.9343,2.6467,0.2236,0.3578,0.0,1,0,0.2176,0.3177,0,0,test
001130,1130,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9716,25.0,5.5772,0.1042,0.2425,0.0868,2.7833,0.6667,0.4086,0.0,2.7627,4.0862,0.0145,0.2144,0.3378,10,4.9343,2.6467,0.2236,0.3622,0.0,1,0,0.2176,0.3221,0,0,test
001131,1131,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9683,25.0,5.5731,0.1042,0.224,0.1029,2.7813,0.6562,0.4073,0.0,2.7627,4.0862,0.03,0.2146,0.3397,10,4.9343,2.6429,0.2238,0.3622,0.0,1,0,0.2176,0.3242,0,0,test
001132,1132,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9646,25.0,5.5682,0.1042,0.1931,0.1344,2.7544,0.6562,0.4054,0.0,2.7627,4.0862,0.0418,0.2164,0.3405,10,4.9343,2.6319,0.2245,0.3622,0.0,1,0,0.2176,0.3303,0,0,test
001133,1133,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9593,25.0,5.5623,0.1042,0.2529,0.1584,2.7429,0.6146,0.41,0.0,2.7627,4.0862,0.0545,0.2171,0.3502,10,4.9343,2.6189,0.2254,0.3622,0.0,1,0,0.2176,0.3375,0,0,test
001134,1134,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9506,25.0,5.5519,0.1042,0.1932,0.2397,2.7261,0.6354,0.4123,0.0,2.7627,4.0862,0.1248,0.2183,0.3472,10,4.9343,2.6184,0.2254,0.3622,0.0,1,0,0.2176,0.3378,0,0,test
001135,1135,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9461,25.0,5.5466,0.1042,0.1773,0.2767,2.7113,0.6354,0.4128,0.0,2.7627,4.0862,0.0667,0.2192,0.348,10,4.9343,2.617,0.2255,0.3622,0.0,1,0,0.2176,0.3386,0,0,test
001136,1136,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9429,25.0,5.543,0.1042,0.2321,0.2451,2.7169,0.6146,0.4113,0.0,2.7627,4.0862,0.0647,0.2189,0.3516,10,4.9343,2.617,0.2255,0.3622,0.0,1,0,0.2176,0.3386,0,0,test
001137,1137,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9397,25.0,5.5394,0.1042,0.1851,0.2112,2.7088,0.6042,0.4128,0.0,2.7627,4.0862,0.0664,0.2194,0.3544,10,4.9343,2.611,0.2259,0.3622,0.0,1,0,0.2176,0.3419,0,0,test
001138,1138,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9362,25.0,5.5361,0.1042,0.0916,0.3459,2.6774,0.5938,0.4126,0.0,2.7627,4.0862,0.1211,0.2215,0.3578,10,4.9343,2.6098,0.226,0.3622,0.0,1,0,0.2176,0.3426,0,0,test
001139,1139,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9343,25.0,5.5344,0.1042,0.0387,0.4157,2.6467,0.6042,0.4145,0.0,2.7627,4.0862,0.0569,0.2236,0.3574,10,4.9347,2.6098,0.226,0.3622,0.0,1,0,0.2174,0.3425,0,0,test
001140,1140,warehouse_main,warehouse_main_chunk_0022,warehouse_aisle,2,0,0,1,1,4.9347,25.0,5.5354,0.1042,0.0837,0.3936,2.6598,0.5729,0.4102,0.0,2.7627,4.0862,0.0504,0.2227,0.3622,9,4.9362,2.6098,0.226,0.3554,0.0,1,0,0.2168,0.3356,0,0,test
001150,1150,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9643,25.0,5.5764,0.1042,0.1664,0.4423,2.6219,0.6354,0.4058,0.0,2.7627,4.0862,0.0,0.2252,0.3505,10,4.9669,2.6154,0.2256,0.358,0.0,1,0,0.205,0.3315,0,0,val
001151,1151,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9669,25.0,5.5799,0.1042,0.0443,0.0681,2.687,0.625,0.4069,0.0,2.7627,4.0862,0.0095,0.2209,0.3499,10,4.9692,2.6154,0.2256,0.358,0.0,1,0,0.2042,0.3312,0,0,val
001152,1152,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9692,25.0,5.5827,0.1042,0.1753,0.4333,2.6175,0.625,0.4045,0.0,2.7627,4.0862,0.0105,0.2255,0.3525,10,4.9704,2.6154,0.2256,0.358,0.0,1,0,0.2037,0.3311,0,0,val
001153,1153,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9704,25.0,5.5848,0.1042,0.1867,0.0592,2.6154,0.6146,0.4214,0.0,2.7627,4.0862,0.0134,0.2256,0.358,10,4.9722,2.6258,0.2249,0.3536,0.0,1,0,0.203,0.3207,0,0,val
001154,1154,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9722,25.0,5.5869,0.1042,0.0585,0.4936,2.7006,0.6458,0.4069,0.0,2.7627,4.0862,0.0121,0.22,0.3452,10,4.973,2.6258,0.2249,0.3536,0.0,1,0,0.2027,0.3206,0,0,val
001155,1155,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9737,25.0,5.589,0.1042,0.2028,0.4276,2.6306,0.6354,0.4145,0.0,2.7627,4.0862,0.0141,0.2246,0.3518,10,4.973,2.6258,0.2249,0.3536,0.0,1,0,0.2027,0.3206,0,0,val
001156,1156,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.973,25.0,5.5884,0.1042,0.067,0.5824,2.6258,0.6458,0.4236,0.0,2.7627,4.0862,0.0126,0.2249,0.3518,10,4.9736,2.6293,0.2247,0.3536,0.0,1,0,0.2025,0.3186,0,0,val
001157,1157,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9739,25.0,5.5895,0.1042,0.0728,0.5741,2.631,0.6458,0.423,0.0,2.7627,4.0862,0.0132,0.2246,0.3514,10,4.9736,2.6293,0.2247,0.3536,0.0,1,0,0.2025,0.3186,0,0,val
001158,1158,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9736,25.0,5.5897,0.1042,0.2233,0.4024,2.6293,0.6354,0.4229,0.0,2.7627,4.0862,0.0071,0.2247,0.3536,10,4.9756,2.6346,0.2244,0.3506,0.0,1,0,0.2017,0.3125,0,0,val
001159,1159,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9756,25.0,5.5919,0.1042,0.2208,0.406,2.6832,0.6562,0.4217,0.0,2.7627,4.0862,0.0139,0.2211,0.3468,10,4.976,2.6346,0.2244,0.3506,0.0,1,0,0.2015,0.3124,0,0,val
001160,1160,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.976,25.0,5.5927,0.1042,0.2694,0.3976,2.6862,0.6458,0.4104,0.0,2.7627,4.0862,0.003,0.2209,0.3465,10,4.9764,2.6346,0.2244,0.3506,0.0,1,0,0.2014,0.3124,0,0,val
001161,1161,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9764,25.0,5.5934,0.1042,0.0779,0.5518,2.6364,0.6562,0.4106,0.0,2.7627,4.0862,0.0018,0.2242,0.3466,10,4.9767,2.6346,0.2244,0.3506,0.0,1,0,0.2013,0.3123,0,0,val
001162,1162,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9767,25.0,5.5939,0.1042,0.0471,0.3176,2.6656,0.6458,0.4119,0.0,2.7627,4.0862,0.0041,0.2223,0.3477,10,4.9777,2.6346,0.2244,0.3506,0.0,1,0,0.2009,0.3122,0,0,val
001163,1163,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9777,25.0,5.5953,0.1042,0.1934,0.3908,2.6346,0.6354,0.4091,0.0,2.7627,4.0862,0.0016,0.2244,0.3506,10,4.9782,2.6599,0.2227,0.3492,0.0,1,0,0.2007,0.2967,0,0,val
001164,1164,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9782,25.0,5.5962,0.1042,0.2902,0.5486,2.7,0.6354,0.4069,0.0,2.7627,4.0862,0.0011,0.22,0.3473,10,4.9782,2.6599,0.2227,0.3492,0.0,1,0,0.2007,0.2967,0,0,val
001165,1165,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9782,25.0,5.5964,0.1042,0.0874,0.3963,2.6789,0.6354,0.4119,0.0,2.7627,4.0862,0.0022,0.2214,0.3492,10,4.9795,2.6599,0.2227,0.3485,0.0,1,0,0.2002,0.2959,0,0,val
001166,1166,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9806,25.0,5.5992,0.1042,0.0675,0.1125,2.7055,0.6354,0.4139,0.0,2.7627,4.0862,0.0034,0.2196,0.3485,10,4.9791,2.6599,0.2227,0.3484,0.0,1,0,0.2003,0.2958,0,0,val
001167,1167,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9799,25.0,5.5987,0.1042,0.0909,0.3166,2.6599,0.6458,0.4143,0.0,2.7627,4.0862,0.0017,0.2227,0.3484,10,4.9787,2.6761,0.2216,0.3469,0.0,1,0,0.2005,0.2853,0,0,val
001168,1168,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.98,25.0,5.5987,0.1042,0.2979,0.3905,2.6835,0.6458,0.4119,0.0,2.7627,4.0862,0.001,0.2211,0.3469,10,4.9787,2.6761,0.2216,0.3469,0.0,1,0,0.2005,0.2853,0,0,val
001169,1169,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9797,25.0,5.5985,0.1042,0.0779,0.455,2.7025,0.6562,0.4084,0.0,2.7627,4.0862,0.0006,0.2198,0.3433,10,4.9787,2.6673,0.2222,0.3482,0.0,1,0,0.2005,0.2915,0,0,val
001170,1170,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9801,25.0,5.5989,0.1042,1.4989,0.5491,2.7127,0.6458,0.4069,0.0,2.7627,4.0862,0.0014,0.2192,0.3447,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001171,1171,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.98,25.0,5.599,0.1042,0.2031,0.5499,2.7119,0.6562,0.405,0.0,2.7627,4.0862,0.0025,0.2192,0.3422,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001172,1172,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9803,25.0,5.5992,0.1042,1.503,0.5489,2.7045,0.6562,0.4047,0.0,2.7627,4.0862,0.0017,0.2197,0.3425,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001173,1173,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.98,25.0,5.5988,0.1042,0.07,0.3154,2.6862,0.6458,0.4071,0.0,2.7627,4.0862,0.0026,0.2209,0.3458,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001174,1174,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9795,25.0,5.5983,0.1042,0.094,0.5455,2.6979,0.6562,0.406,0.0,2.7627,4.0862,0.0026,0.2201,0.343,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001175,1175,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9796,25.0,5.5985,0.1042,0.0985,0.2634,2.7019,0.6354,0.4054,0.0,2.7627,4.0862,0.0018,0.2199,0.3469,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001176,1176,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9791,25.0,5.5979,0.1042,0.1869,0.5442,2.6884,0.6562,0.4011,0.0,2.7627,4.0862,0.0015,0.2208,0.3425,10,4.9787,2.639,0.2241,0.3482,0.0,1,0,0.2005,0.3073,0,0,val
001177,1177,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9787,25.0,5.5977,0.1042,0.2964,0.389,2.6761,0.6562,0.405,0.0,2.7627,4.0862,0.0024,0.2216,0.3438,10,4.9791,2.639,0.2241,0.3482,0.0,1,0,0.2003,0.3072,0,0,val
001178,1178,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9791,25.0,5.598,0.1042,0.1803,0.4494,2.6783,0.6562,0.4021,0.0,2.7627,4.0862,0.0009,0.2214,0.3431,10,4.9794,2.639,0.2241,0.3482,0.0,1,0,0.2002,0.3072,0,0,val
001179,1179,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9797,25.0,5.5991,0.1042,0.0911,0.462,2.6673,0.6354,0.4045,0.0,2.7627,4.0862,0.0022,0.2222,0.3482,10,4.9794,2.639,0.2241,0.3478,0.0,1,0,0.2002,0.3068,0,0,val
001180,1180,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9794,25.0,5.5988,0.1042,0.3017,0.4529,2.639,0.6562,0.4063,0.0,2.7627,4.0862,0.0014,0.2241,0.3457,10,4.9794,2.6746,0.2217,0.3478,0.0,1,0,0.2002,0.287,0,0,val
001181,1181,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.98,25.0,5.5997,0.1042,0.089,0.4833,2.68,0.6458,0.405,0.0,2.7627,4.0862,0.001,0.2213,0.3457,10,4.9794,2.6746,0.2217,0.3478,0.0,1,0,0.2002,0.287,0,0,val
001182,1182,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9794,25.0,5.5992,0.1042,0.3089,0.463,2.6995,0.6562,0.406,0.0,2.7627,4.0862,0.0012,0.22,0.343,10,4.9806,2.6746,0.2217,0.3478,0.0,1,0,0.1998,0.2868,0,0,val
001183,1183,warehouse_main,warehouse_main_chunk_0023,warehouse_aisle,2,0,0,1,1,4.9806,25.0,5.6007,0.1042,0.0722,0.3906,2.6948,0.6354,0.406,0.0,2.7627,4.0862,0.0018,0.2203,0.3473,10,4.9807,2.6672,0.2222,0.3481,0.0,1,0,0.1997,0.2913,0,0,val
